InstText,Show,VideoClip,VictimImg,AccusedImg,VictimName,AccusedName,Background,QuestionText,LowAnchor,HighAnchor,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,VidTrials.thisRepN,VidTrials.thisTrialN,VidTrials.thisN,VidTrials.thisIndex,Questions.thisRepN,Questions.thisTrialN,Questions.thisN,Questions.thisIndex,Space1.rt,Space2.rt,RoleText,Show,Total Certainty Ratings,Certainty Status,slider.response,RoleManip Check Answer,slider.rt,enter.rt,QuestionScale.response,QuestionScale.rt,EnterEnd.rt,Participant,date,expName,psychopyVersion,frameRate,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How easy was the previous video to understand?,Not at all easy to understand,Very easy to understand,,,,,0,2,2,1,0,0,0,0,,,,Broadchurch,,,,,,,5.0,0.6144865998066962,834.6876876000315,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How engaged were you while watching the previous video?,Not engaged at all,Completely engaged,,,,,0,2,2,1,0,1,1,1,,,,Broadchurch,,,,,,,6.0,0.41604370018467307,835.319938799832,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,To what extent were your judgments of certainty based on the identity of the accused?,Not at all,Completely,,,,,0,2,2,1,0,2,2,2,,,,Broadchurch,,,,,,,2.0,0.48193460004404187,836.0159946000203,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,To what extent were your judgments of certainty based on information that was communicated or shown in the video?,Not at all,Completely,,,,,0,2,2,1,0,3,3,3,,,,Broadchurch,,,,,,,3.0,0.33268560003489256,836.5998579999432,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,"To what extent were your judgments of certainty based on background context such as music, sound effects, etc.?",Not at all,Completely,,,,,0,2,2,1,0,4,4,4,,,,Broadchurch,,,,,,,4.0,0.33231319999322295,837.1838678000495,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How easy was it to adopt your role?,Not at all easy,Very easy,,,,,0,2,2,1,0,5,5,5,,,,Broadchurch,,,,,,,5.0,0.46640609996393323,837.8876473000273,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How easy was it to stay in your role while watching the video?,Not at all easy,Very easy,,,,,0,2,2,1,0,6,6,6,,,,Broadchurch,,,,,,,6.0,0.3682174999266863,838.4718323000707,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,To what extent do you think your role influenced your judgments?,Did not influence at all,Influenced very much,,,,,0,2,2,1,0,7,7,7,,,,Broadchurch,,,,,,,2.0,0.7831836002878845,839.5836584996432,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How complex do you think the case portrayed in the video is?,Not complex at all,Extremely complex,,,,,0,2,2,1,0,8,8,8,,,,Broadchurch,,,,,,,3.0,0.38361099967733026,840.288197199814,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,How curious are you about what actually happened with this case?,Not curious at all,Extremely curious,,,,,0,2,2,1,0,9,9,9,,,,Broadchurch,,,,,,,4.0,0.39923670003190637,840.9355029999278,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,Please rate how emotionally intense you felt while watching the video:,Not intense at all,Extremely intense,,,,,0,2,2,1,0,10,10,10,,,,Broadchurch,,,,,,,5.0,0.38232410000637174,841.6234712000005,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,Please rate how emotionally intense you thought the video was in general:,Not intense at all,Extremely intense,,,,,0,2,2,1,0,11,11,11,,,,Broadchurch,,,,,,,5.0,0.5003281999379396,842.4960026997142,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Broadchurch,Broadchurch_S01E04_1.mp4,DanielLatimer.PNG,JackMarshall.PNG,Daniel Latimer,Jack Marshall,A young boy was found dead on a beach. Detectives have found the boy’s fingerprints at a house on the cliff overlooking the beach. The detectives have brought in a man who used to work with the victim for questioning.,,,,,,,,0,2,2,1,,,,,,,,Broadchurch,,,,,,,,,,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
